Date,npy.number,ACI,ADI,NDSI,Bioacoustic Index,Hybrid
2020-02-18,segment_635.npy,74166.48,4.814461,0.78527415,-938244.7,-216018.16
2020-02-18,segment_709.npy,74493.625,4.8089867,0.7569268,-913090.7,-209647.88
2020-02-18,segment_578.npy,68768.555,4.816057,0.77018327,-977194.6,-227105.12
2020-02-18,segment_1162.npy,75209.34,4.803009,0.77853614,-908849.25,-208408.58
2020-02-18,segment_767.npy,75544.62,4.8137755,0.7758526,-953285.5,-219433.83
2020-02-18,segment_993.npy,75637.84,4.8045106,0.7942506,-908498.5,-208213.77
2020-02-18,segment_862.npy,76116.35,4.812793,0.79136443,-916388.8,-210066.72
2020-02-18,segment_952.npy,76220.41,4.805242,0.7832473,-875430.25,-199801.06
2020-02-18,segment_407.npy,71391.8,4.8042,0.7619703,-857060.94,-196415.89
2020-02-18,segment_510.npy,75931.8,4.8169465,0.78849405,-927566.5,-212907.28
2020-02-18,segment_770.npy,72654.984,4.819205,0.7766636,-968461.5,-223950.23
2020-02-18,segment_1519.npy,74552.91,4.7973475,0.7779093,-882967.1,-202102.16
2020-02-18,segment_595.npy,74995.95,4.8141136,0.7830363,-921834.06,-211708.12
2020-02-18,segment_845.npy,73156.58,4.8117976,0.7732207,-958305.5,-221285.83
2020-02-18,segment_1117.npy,65424.867,4.8144374,0.72183716,-462299.47,-99217.266
2020-02-18,segment_450.npy,75185.016,4.8209996,0.7869596,-977835.5,-225661.22
2020-02-18,segment_1496.npy,73684.7,4.7985816,0.7789472,-863090.8,-197350.12
2020-02-18,segment_645.npy,72713.2,4.819724,0.7819001,-991271.75,-229638.23
2020-02-18,segment_154.npy,74741.18,4.813512,0.77873856,-918841.06,-211023.58
2020-02-18,segment_1103.npy,70904.73,4.8154254,0.74059826,-640290.94,-142345.16
2020-02-18,segment_711.npy,74476.586,4.807487,0.7607433,-875872.9,-200347.69
2020-02-18,segment_1538.npy,74096.2,4.791303,0.79843485,-886119.7,-203004.47
2020-02-18,segment_1638.npy,73857.86,4.78965,0.77291477,-823128.2,-187316.19
2020-02-18,segment_1236.npy,70493.36,4.8089056,0.7913831,-985912.4,-228853.36
2020-02-18,segment_1232.npy,73944.69,4.805376,0.7991351,-935581.1,-215407.7
2020-02-18,segment_522.npy,72132.57,4.820317,0.7786423,-993662.0,-230380.95
2020-02-18,segment_691.npy,73667.87,4.810787,0.747407,-869012.0,-198834.64
2020-02-18,segment_1769.npy,71753.5,4.800566,0.81181204,-969468.9,-224427.44
2020-02-18,segment_890.npy,76237.945,4.8047915,0.79205036,-881854.75,-201402.8
2020-02-18,segment_1315.npy,74266.34,4.807402,0.804905,-986632.5,-228090.14
2020-02-18,segment_1173.npy,75945.016,4.8012877,0.7871648,-882310.9,-201590.06
2020-02-18,segment_668.npy,70248.0,4.8152857,0.7392909,-959208.2,-222238.66
2020-02-18,segment_360.npy,75848.17,4.809435,0.7784232,-887138.25,-202821.12
2020-02-18,segment_79.npy,75934.945,4.8138294,0.80449814,-900071.2,-206032.66
2020-02-18,segment_344.npy,75364.11,4.8120565,0.77314466,-893135.75,-204441.52
2020-02-18,segment_406.npy,74234.55,4.807544,0.77380294,-893417.4,-204794.31
2020-02-18,segment_1452.npy,70932.83,4.8040657,0.76616853,-834035.0,-190774.16
2020-02-18,segment_1331.npy,73278.97,4.8027196,0.7944088,-918582.94,-211324.6
2020-02-18,segment_1344.npy,74394.32,4.8041935,0.7977281,-940290.2,-216472.56
2020-02-18,segment_331.npy,75995.85,4.8074446,0.78275883,-868112.2,-198027.69
2020-02-18,segment_1198.npy,74916.67,4.7956934,0.79077566,-878750.94,-200957.17
2020-02-18,segment_1591.npy,76878.195,4.788904,0.7817555,-795800.5,-179729.19
2020-02-18,segment_1558.npy,72824.375,4.7790875,0.8091654,-719801.06,-161742.78
2020-02-18,segment_1376.npy,73950.39,4.80686,0.7991995,-950922.0,-219241.5
2020-02-18,segment_1399.npy,72548.16,4.799237,0.7810634,-902873.75,-207580.0
2020-02-18,segment_422.npy,73411.61,4.8122635,0.75745964,-909985.7,-209142.12
2020-02-18,segment_577.npy,63545.113,4.8182106,0.7678209,-1004246.56,-235173.97
2020-02-18,segment_714.npy,76126.88,4.805262,0.7672922,-843353.1,-191805.17
2020-02-18,segment_1000.npy,76103.06,4.8138986,0.7879519,-951065.2,-218739.12
2020-02-18,segment_1720.npy,72192.805,4.8030167,0.8141374,-999545.6,-231836.8
2020-02-18,segment_119.npy,74017.03,4.805612,0.7945475,-873484.56,-199865.48
2020-02-18,segment_1467.npy,73697.6,4.801941,0.78707695,-812037.6,-184583.61
2020-02-18,segment_1733.npy,74437.2,4.805341,0.798818,-959560.25,-221279.36
2020-02-18,segment_219.npy,76043.37,4.8121967,0.8019349,-913094.25,-209261.31
2020-02-18,segment_1770.npy,69133.36,4.802352,0.8000073,-986478.2,-229334.81
2020-02-18,segment_807.npy,72222.81,4.803981,0.7780516,-948906.9,-219169.62
2020-02-18,segment_756.npy,75819.25,4.8156867,0.78192884,-931750.0,-213981.28
2020-02-18,segment_316.npy,72965.96,4.8204384,0.7629025,-967156.7,-223546.28
2020-02-18,segment_973.npy,76497.67,4.8036585,0.80389607,-879530.44,-200756.78
2020-02-18,segment_636.npy,77966.875,4.817823,0.7896129,-927252.9,-212320.1
2020-02-18,segment_420.npy,72300.34,4.811632,0.76519436,-890963.56,-204664.4
2020-02-18,segment_682.npy,69567.516,4.816039,0.7512935,-969841.4,-225067.08
2020-02-18,segment_1554.npy,76178.4,4.783393,0.81479245,-845195.94,-192252.98
2020-02-18,segment_846.npy,75799.984,4.805312,0.77968514,-883045.06,-201809.88
2020-02-18,segment_508.npy,73916.33,4.820138,0.7807096,-984953.75,-227757.95
2020-02-18,segment_71.npy,75631.87,4.8134365,0.7849571,-909766.1,-208532.17
2020-02-18,segment_359.npy,75643.42,4.807396,0.77698827,-879477.06,-200957.02
2020-02-18,segment_1368.npy,72908.33,4.806116,0.8034276,-952578.75,-219916.2
2020-02-18,segment_1760.npy,72561.34,4.777258,0.8659556,-930175.3,-214402.08
2020-02-18,segment_873.npy,75405.55,4.807418,0.788572,-867727.8,-198079.17
2020-02-18,segment_933.npy,75477.86,4.8060446,0.79528666,-855544.94,-195015.38
2020-02-18,segment_1193.npy,75734.7,4.803802,0.7975941,-913197.56,-209364.31
2020-02-18,segment_1321.npy,70233.64,4.8076973,0.7868951,-986691.0,-229112.94
2020-02-18,segment_1594.npy,77358.28,4.7903543,0.7813096,-778647.3,-175320.86
2020-02-18,segment_379.npy,75200.89,4.811349,0.76153445,-910786.4,-208894.98
2020-02-18,segment_1708.npy,73304.27,4.8008556,0.7979379,-961707.2,-222099.33
2020-02-18,segment_1516.npy,74570.37,4.79688,0.77967244,-891342.7,-204191.69
2020-02-18,segment_1014.npy,77106.07,4.810692,0.78724647,-945767.2,-217163.88
2020-02-18,segment_1169.npy,74306.05,4.807542,0.78198564,-939938.1,-216406.62
2020-02-18,segment_812.npy,72023.06,4.809966,0.7841148,-975926.56,-225974.47
2020-02-18,segment_1735.npy,72956.59,4.805566,0.7969586,-968465.6,-223875.86
2020-02-18,segment_1393.npy,75681.8,4.8090296,0.78909665,-962116.7,-221607.33
2020-02-18,segment_1665.npy,72999.52,4.7897205,0.759012,-724634.94,-162907.47
2020-02-18,segment_629.npy,77221.17,4.809401,0.78237665,-931779.06,-213638.08
2020-02-18,segment_620.npy,78370.07,4.8168154,0.78700405,-935300.5,-214231.2
2020-02-18,segment_697.npy,72732.3,4.8092966,0.763794,-878569.4,-201457.88
2020-02-18,segment_513.npy,77776.11,4.817876,0.7818835,-940154.2,-215593.12
2020-02-18,segment_1328.npy,74897.836,4.803049,0.7934476,-938092.6,-215797.3
2020-02-18,segment_643.npy,78474.72,4.817975,0.7919488,-931110.5,-213157.55
2020-02-18,segment_45.npy,77051.71,4.814143,0.79106706,-896538.0,-204870.17
2020-02-18,segment_634.npy,74138.02,4.8197956,0.77677613,-961455.6,-221828.0
2020-02-18,segment_1392.npy,71890.52,4.8080597,0.79320407,-981614.6,-227429.62
2020-02-18,segment_260.npy,77523.71,4.8153515,0.7706365,-917353.75,-209956.11
2020-02-18,segment_52.npy,75305.99,4.815593,0.79059625,-920960.9,-211412.31
2020-02-18,segment_192.npy,76789.22,4.812834,0.7818901,-935921.2,-214781.6
2020-02-18,segment_921.npy,75044.125,4.80221,0.79940903,-873215.4,-199541.4
